ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2023-04-03T14:53:55Z,31k4xbqhsw7unisqoe62lohjknma,ios,998,IN,106.197.11.164,unknown,Ranjha - Sid X Kiara Version,Jasleen Royal,Ranjha,spotify:track:1nvvaiJbrhCkM3Az74N1pM,,,,fwdbtn,fwdbtn,False,True,False,1680533634,False
2023-04-03T14:54:04Z,31k4xbqhsw7unisqoe62lohjknma,ios,8452,IN,106.197.11.164,unknown,Kasam Ki Kasam,Hamza Malik,Kasam Ki Kasam,spotify:track:33e7SIWEr6AhRRT9cpn9ed,,,,fwdbtn,endplay,False,True,False,1680533635,False
2023-04-03T14:56:25Z,31k4xbqhsw7unisqoe62lohjknma,ios,140364,IN,106.203.135.121,unknown,Pink Blue,Tsumyoki,Pink Blue,spotify:track:3dBnKADF2MmLXM9IopV9Bt,,,,clickrow,unexpected-exit-while-paused,False,False,False,1680533645,False
2023-04-04T04:39:59Z,31k4xbqhsw7unisqoe62lohjknma,ios,260049,IN,106.203.135.121,unknown,Dube Dube,Tanjib Sarowar,Dube Dube,spotify:track:38PiCe8s4uEa1jV5U9ngca,,,,clickrow,trackdone,False,False,False,1680582938,False
2023-04-04T04:43:04Z,31k4xbqhsw7unisqoe62lohjknma,ios,154294,IN,106.203.135.121,unknown,Are Hi,Fairose Nawar,Are Hi,spotify:track:0GNm26UDVaMAYeShiJwQ3v,,,,trackdone,trackdone,False,False,False,1680583229,False
2023-04-04T04:45:28Z,31k4xbqhsw7unisqoe62lohjknma,ios,143690,IN,106.203.135.121,unknown,Fagun Haway Haway,Dripto,Fagun Haway Haway,spotify:track:0zAyIcUGJ2mG2jAfRDAyR8,,,,trackdone,trackdone,False,False,False,1680583384,False
2023-04-04T04:47:05Z,31k4xbqhsw7unisqoe62lohjknma,ios,96664,IN,106.203.135.121,unknown,"Chere Jeyona - From "" Best Friend 3""",Tanveer Evan,Chere Jeyona,spotify:track:0QNhOB9anqkbURUg3qGScb,,,,trackdone,trackdone,False,False,False,1680583528,False
2023-04-04T04:49:38Z,31k4xbqhsw7unisqoe62lohjknma,ios,121801,IN,106.203.135.121,unknown,Likhi na ar toke niye kobita,Shitom Ahmed,Likhi na ar toke niye kobita,spotify:track:0VwuDOPLuA6F8k5SW5H4pM,,,,trackdone,trackdone,False,False,False,1680583656,False
2023-04-04T04:54:55Z,31k4xbqhsw7unisqoe62lohjknma,ios,316714,IN,106.203.135.121,unknown,Karone Okarone,Minar Rahman,Karone Okarone,spotify:track:1b5kTQqBybGOwzqDPZwfBi,,,,trackdone,trackdone,False,False,False,1680583778,False
2023-04-04T04:58:08Z,31k4xbqhsw7unisqoe62lohjknma,ios,192000,IN,106.203.135.121,unknown,Anuvuti,Sahil Sanjan,Anuvuti,spotify:track:1AQTLFo7dO3Cpa65NVsKtp,,,,trackdone,trackdone,False,False,False,1680584095,False
2023-04-04T05:01:23Z,31k4xbqhsw7unisqoe62lohjknma,ios,165186,IN,106.203.135.121,unknown,Ki Nesha - Unplugged,Ishrak J Niloy,Ki Nesha,spotify:track:0G9T7MB9VKHqQW4LKgi5Xl,,,,trackdone,trackdone,False,False,False,1680584317,False
2023-04-04T05:03:37Z,31k4xbqhsw7unisqoe62lohjknma,ios,134166,IN,106.203.135.121,unknown,Bonde Maya Lagaichhe,Dripto,Bonde Maya Lagaichhe,spotify:track:1wizXrMDRPfrXUemHBpPpi,,,,trackdone,trackdone,False,False,False,1680584483,False
2023-04-04T05:06:57Z,31k4xbqhsw7unisqoe62lohjknma,ios,199000,IN,106.203.135.121,unknown,Mombati,Mahib Ahsan,Mombati,spotify:track:6rLO07g7aAfDBlWvYowKVv,,,,trackdone,trackdone,False,False,False,1680584617,False
2023-04-04T05:13:16Z,31k4xbqhsw7unisqoe62lohjknma,ios,229066,IN,106.203.135.121,unknown,"Notun Premer Gaan (From ""Ballabhpurer Roopkotha"")",Debraj Bhattacharya,Ballabhpurer Roopkotha (Original Motion Picture So,spotify:track:3K8Mym0uT0uRHAv8TVFFaq,,,,trackdone,trackdone,False,False,False,1680584847,False
2023-04-04T05:18:22Z,31k4xbqhsw7unisqoe62lohjknma,ios,30084,IN,106.197.4.125,unknown,MadVenture,Minar Rahman,MadVenture,spotify:track:6Rrf8TkJ6Ru12KmgCsUDo5,,,,trackdone,fwdbtn,False,True,False,1680585196,False
2023-04-04T05:18:29Z,31k4xbqhsw7unisqoe62lohjknma,ios,7709,IN,106.197.4.125,unknown,Amar Gorur Garite 2. 0,Hasan S. Iqbal,Amar Gorur Garite 2. 0,spotify:track:328Qt9mHISTiZH3MMph8eB,,,,fwdbtn,backbtn,False,True,False,1680585502,False
2023-04-04T05:18:46Z,31k4xbqhsw7unisqoe62lohjknma,ios,15766,IN,106.197.4.125,unknown,MadVenture,Minar Rahman,MadVenture,spotify:track:6Rrf8TkJ6Ru12KmgCsUDo5,,,,backbtn,backbtn,False,True,False,1680585510,False
2023-04-04T05:23:10Z,31k4xbqhsw7unisqoe62lohjknma,ios,229066,IN,106.197.3.35,unknown,"Notun Premer Gaan (From ""Ballabhpurer Roopkotha"")",Debraj Bhattacharya,Ballabhpurer Roopkotha (Original Motion Picture So,spotify:track:3K8Mym0uT0uRHAv8TVFFaq,,,,backbtn,trackdone,False,False,False,1680585526,False
2023-04-04T05:25:12Z,31k4xbqhsw7unisqoe62lohjknma,ios,121788,IN,106.197.3.35,unknown,MadVenture,Minar Rahman,MadVenture,spotify:track:6Rrf8TkJ6Ru12KmgCsUDo5,,,,trackdone,trackdone,False,False,False,1680585791,False
2023-04-04T05:26:35Z,31k4xbqhsw7unisqoe62lohjknma,ios,81222,IN,106.197.3.35,unknown,Amar Gorur Garite 2. 0,Hasan S. Iqbal,Amar Gorur Garite 2. 0,spotify:track:328Qt9mHISTiZH3MMph8eB,,,,trackdone,fwdbtn,False,True,False,1680585913,False
2023-04-04T05:29:36Z,31k4xbqhsw7unisqoe62lohjknma,ios,176000,IN,106.197.3.35,unknown,Tomake Female,Shreya Ghoshal,Parineeta,spotify:track:4OuGgwdH8WCNhcpiF8HoZH,,,,fwdbtn,trackdone,False,False,False,1680585996,False
2023-04-04T05:32:43Z,31k4xbqhsw7unisqoe62lohjknma,ios,186185,IN,106.197.3.35,unknown,Jeno Tomari Kache-Lofi,Ash King,Jeno Tomari Kache-Lofi,spotify:track:7HOmIIx5D8kUFKbUg9ij68,,,,trackdone,trackdone,False,False,False,1680586177,False
2023-04-04T05:34:52Z,31k4xbqhsw7unisqoe62lohjknma,ios,127999,IN,106.197.3.35,unknown,Tomar Ghore Bosot Kore,Anirban Sur,Tomar Ghore Bosot Kore,spotify:track:4kUtdW1za52WWOupjCKUna,,,,trackdone,trackdone,False,False,False,1680586364,False
2023-04-04T05:40:38Z,31k4xbqhsw7unisqoe62lohjknma,ios,274081,IN,106.197.3.35,unknown,Aasman Ko Chukar,Daler Mehndi,Hanuman Returns,spotify:track:5aa4zMfrJ16iDnS6UIKtlL,,,,trackdone,endplay,False,True,False,1680586564,False
2023-04-04T05:41:49Z,31k4xbqhsw7unisqoe62lohjknma,ios,70434,IN,106.197.3.35,unknown,Kyun Dhunde,Vilen,Kyun Dhunde,spotify:track:7gFzBppKTiKAs38SWOjbO6,,,,trackdone,trackdone,False,False,False,1680586839,False
2023-04-04T05:43:51Z,31k4xbqhsw7unisqoe62lohjknma,ios,121874,IN,106.197.3.35,unknown,Spirits X Duniya - Lofi Mix,Vivek Creates,Spirits X Duniya,spotify:track:6bHAbEofGBQFNYmoai0u1A,,,,trackdone,trackdone,False,False,False,1680586909,False
2023-04-04T05:44:47Z,31k4xbqhsw7unisqoe62lohjknma,ios,54633,IN,106.197.2.69,unknown,Tu Aake Dekhle,King,The Carnival,spotify:track:0yCWDaAgOtg6TKlNCg9rwA,,,,trackdone,unexpected-exit-while-paused,False,False,False,1680587032,False
2023-04-04T10:56:15Z,31k4xbqhsw7unisqoe62lohjknma,ios,66850,IN,223.187.223.132,unknown,Pink Blue,Tsumyoki,Pink Blue,spotify:track:3dBnKADF2MmLXM9IopV9Bt,,,,clickrow,endplay,False,True,False,1680589910,False
2023-04-04T11:01:34Z,31k4xbqhsw7unisqoe62lohjknma,ios,318079,IN,223.187.223.132,unknown,Tumi Mathu Mur Huwa,Pranjit Saikia,Tumi Mathu Mur Huwa - Single,spotify:track:0kaEfob0fbBVzMn4GLHKlq,,,,clickrow,trackdone,False,False,False,1680605776,False
2023-04-04T11:05:31Z,31k4xbqhsw7unisqoe62lohjknma,ios,207962,IN,117.99.208.43,unknown,Xaji Kasi,Richa Kashyap,Xaji Kasi,spotify:track:1ljuYr0gNpWHbAs8bEHHy8,,,,trackdone,unexpected-exit-while-paused,False,False,False,1680606122,False
2023-04-06T08:05:29Z,31k4xbqhsw7unisqoe62lohjknma,ios,9334,IN,117.99.208.43,unknown,Unstoppable,Sia,This Is Acting,spotify:track:2J2Z1SkXYghSajLibnQHOa,,,,clickrow,endplay,False,True,False,1680768319,False
2023-04-06T08:09:05Z,31k4xbqhsw7unisqoe62lohjknma,ios,217746,IN,117.99.208.43,unknown,Unstoppable,Sia,This Is Acting,spotify:track:2J2Z1SkXYghSajLibnQHOa,,,,clickrow,endplay,False,True,False,1680768329,False
2023-04-06T08:12:00Z,31k4xbqhsw7unisqoe62lohjknma,ios,153182,IN,117.99.208.43,unknown,If You Believe,Strive to Be,A Great Work,spotify:track:1Z25zW2xBqMHVfgYAdKeqX,,,,trackdone,trackdone,False,False,False,1680768567,False
2023-04-06T08:13:26Z,31k4xbqhsw7unisqoe62lohjknma,ios,79794,IN,117.99.208.43,unknown,Calm Down (with Selena Gomez),Rema,Calm Down (with Selena Gomez),spotify:track:0WtM2NBVQNNJLh6scP13H8,,,,trackdone,fwdbtn,False,True,False,1680768720,False
2023-04-06T08:13:32Z,31k4xbqhsw7unisqoe62lohjknma,ios,5874,IN,117.99.208.43,unknown,Apollo - Sped Up,Nightcore High,Apollo,spotify:track:1inNWPIdBuMIgKubp53Qm7,,,,fwdbtn,fwdbtn,False,True,False,1680768807,False
2023-04-06T08:14:45Z,31k4xbqhsw7unisqoe62lohjknma,ios,73119,IN,117.99.208.43,unknown,Let Me Down Slowly,Alec Benjamin,Narrated For You,spotify:track:2qxmye6gAegTMjLKEBoR3d,,,,fwdbtn,fwdbtn,False,True,False,1680768812,False
2023-04-06T08:14:49Z,31k4xbqhsw7unisqoe62lohjknma,ios,3761,IN,117.99.208.43,unknown,Queen of Kings,Alessandra,Queen of Kings,spotify:track:14LdhxElpZS0rKVV4nxtdA,,,,fwdbtn,fwdbtn,False,True,False,1680768886,False
2023-04-06T08:14:54Z,31k4xbqhsw7unisqoe62lohjknma,ios,3436,IN,117.99.208.43,unknown,Unstoppable - R3HAB Remix,Sia,Unstoppable,spotify:track:0F3v8p8ZnEGtZDxNcJ5Klq,,,,fwdbtn,fwdbtn,False,True,False,1680768889,False
2023-04-06T08:16:06Z,31k4xbqhsw7unisqoe62lohjknma,ios,19969,IN,117.99.208.43,unknown,Believer,Imagine Dragons,Evolve,spotify:track:0pqnGHJpmpxLKifKRmU6WP,,,,fwdbtn,fwdbtn,False,True,False,1680768894,False
2023-04-06T08:16:09Z,31k4xbqhsw7unisqoe62lohjknma,ios,2066,IN,117.99.208.43,unknown,MONEY,LISA,LALISA,spotify:track:45OX2jjEw1l7lOFJfDP9fv,,,,fwdbtn,fwdbtn,False,True,False,1680768966,False
2023-04-06T08:17:59Z,31k4xbqhsw7unisqoe62lohjknma,ios,109203,IN,117.99.208.43,unknown,Into Your Arms (feat. Ava Max),Witt Lowry,Into Your Arms (feat. Ava Max),spotify:track:0b11D9D0hMOYCIMN3OKreM,,,,fwdbtn,endplay,False,True,False,1680768969,False
2023-04-06T08:20:54Z,31k4xbqhsw7unisqoe62lohjknma,ios,154486,IN,117.99.208.43,unknown,Left and Right (Feat. Jung Kook of BTS),Charlie Puth,CHARLIE,spotify:track:5Odq8ohlgIbQKMZivbWkEo,,,,clickrow,endplay,False,True,False,1680769079,False
2023-04-06T08:21:22Z,31k4xbqhsw7unisqoe62lohjknma,ios,4806,IN,117.99.208.43,unknown,My Universe,Coldplay,Music Of The Spheres,spotify:track:46HNZY1i7O6jwTA7Slo2PI,,,,trackdone,fwdbtn,False,True,False,1680769277,False
2023-04-06T08:22:21Z,31k4xbqhsw7unisqoe62lohjknma,ios,57887,IN,117.99.208.43,unknown,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],Jung Kook,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],spotify:track:1RDvyOk4WtPCtoqciJwVn8,,,,fwdbtn,fwdbtn,False,True,False,1680769282,False
2023-04-06T08:22:25Z,31k4xbqhsw7unisqoe62lohjknma,ios,3715,IN,117.99.208.43,unknown,Run BTS,BTS,Proof,spotify:track:69xohKu8C1fsflYAiSNbwM,,,,fwdbtn,fwdbtn,False,True,False,1680769342,False
2023-04-06T08:22:27Z,31k4xbqhsw7unisqoe62lohjknma,ios,626,IN,117.99.208.43,unknown,Dynamite,BTS,BE,spotify:track:5QDLhrAOJJdNAmCTJ8xMyW,,,,fwdbtn,fwdbtn,False,True,False,1680769345,False
2023-04-06T08:26:00Z,31k4xbqhsw7unisqoe62lohjknma,ios,212241,IN,117.99.208.43,unknown,Like Crazy,Jimin,FACE,spotify:track:3Ua0m0YmEjrMi9XErKcNiR,,,,fwdbtn,trackdone,False,False,False,1680769347,False
2023-04-06T08:29:21Z,31k4xbqhsw7unisqoe62lohjknma,ios,200929,IN,117.99.208.43,unknown,Set Me Free Pt.2,Jimin,FACE,spotify:track:1fpj1CJPxY3YvN3AMAEYvt,,,,trackdone,trackdone,False,False,False,1680769560,False
2023-04-06T08:33:27Z,31k4xbqhsw7unisqoe62lohjknma,ios,214701,IN,117.99.208.43,unknown,on the street (with J. Cole),j-hope,on the street (with J. Cole),spotify:track:5wxYxygyHpbgv0EXZuqb9V,,,,trackdone,trackdone,False,False,False,1680769792,False
2023-04-06T08:36:23Z,31k4xbqhsw7unisqoe62lohjknma,ios,175775,IN,117.99.208.43,unknown,VIBE (feat. Jimin of BTS),TAEYANG,VIBE (feat. Jimin of BTS),spotify:track:14XLUySagFhP9KoqOTg5ka,,,,trackdone,trackdone,False,False,False,1680770007,False
2023-04-06T08:39:19Z,31k4xbqhsw7unisqoe62lohjknma,ios,175328,IN,117.99.208.43,unknown,Still Life (with Anderson .Paak),RM,Indigo,spotify:track:3p4N6mBFv42M8dI8SUoPre,,,,trackdone,trackdone,False,False,False,1680770183,False
2023-04-06T08:43:53Z,31k4xbqhsw7unisqoe62lohjknma,ios,273499,IN,117.99.208.43,unknown,Wild Flower (with youjeen),RM,Indigo,spotify:track:1AZjCZSGEjlxUufFQwSszF,,,,trackdone,trackdone,False,False,False,1680770359,False
2023-04-06T08:47:43Z,31k4xbqhsw7unisqoe62lohjknma,ios,229773,IN,117.99.208.43,unknown,Boy With Luv (Feat. Halsey),BTS,MAP OF THE SOUL : 7,spotify:track:7lrqvdivAYRGEiO8JFP31G,,,,trackdone,trackdone,False,False,False,1680770633,False
2023-04-06T08:51:03Z,31k4xbqhsw7unisqoe62lohjknma,ios,199053,IN,117.99.208.43,unknown,Dynamite,BTS,Dynamite,spotify:track:72wqLtMtkrB0qUw6jSqM0Z,,,,trackdone,trackdone,False,False,False,1680770863,False
2023-04-06T08:55:17Z,31k4xbqhsw7unisqoe62lohjknma,ios,223122,IN,117.99.208.43,unknown,DNA,BTS,Love Yourself 結 'Answer',spotify:track:2ngmiq1KoYn3x25VOmvd8F,,,,trackdone,trackdone,False,False,False,1680771093,False
2023-04-06T08:59:19Z,31k4xbqhsw7unisqoe62lohjknma,ios,242333,IN,117.99.208.43,unknown,FAKE LOVE,BTS,Love Yourself 轉 'Tear',spotify:track:6m1TWFMeon7ai9XLOzdbiR,,,,trackdone,trackdone,False,False,False,1680771317,False
2023-04-06T09:04:02Z,31k4xbqhsw7unisqoe62lohjknma,ios,282463,IN,117.99.208.43,unknown,The Astronaut,JIN,The Astronaut,spotify:track:0h7QMc9ZRzA9QJrbEHytn2,,,,trackdone,trackdone,False,False,False,1680771560,False
2023-04-06T09:07:07Z,31k4xbqhsw7unisqoe62lohjknma,ios,183074,IN,117.99.212.181,unknown,Yet To Come,BTS,Proof,spotify:track:10SRMwb9EuVS1K9rYsBfHQ,,,,trackdone,unexpected-exit-while-paused,False,False,False,1680771843,False
2023-04-07T05:36:03Z,31k4xbqhsw7unisqoe62lohjknma,ios,217746,IN,117.99.212.181,unknown,Unstoppable,Sia,This Is Acting,spotify:track:2J2Z1SkXYghSajLibnQHOa,,,,clickrow,trackdone,False,False,False,1680845546,False
2023-04-07T05:37:27Z,31k4xbqhsw7unisqoe62lohjknma,ios,2554,IN,117.99.212.181,unknown,Unstoppable,Sia,This Is Acting,spotify:track:2J2Z1SkXYghSajLibnQHOa,,,,clickrow,fwdbtn,False,True,False,1680845845,False
2023-04-07T05:37:30Z,31k4xbqhsw7unisqoe62lohjknma,ios,603,IN,117.99.212.181,unknown,Unstoppable,Sia,This Is Acting,spotify:track:2J2Z1SkXYghSajLibnQHOa,,,,fwdbtn,fwdbtn,False,True,False,1680845848,False
2023-04-07T05:41:11Z,31k4xbqhsw7unisqoe62lohjknma,ios,217746,IN,117.99.212.181,unknown,Unstoppable,Sia,This Is Acting,spotify:track:2J2Z1SkXYghSajLibnQHOa,,,,fwdbtn,trackdone,False,False,False,1680845850,False
2023-04-11T03:14:21Z,31k4xbqhsw7unisqoe62lohjknma,ios,327286,IN,117.99.208.2,unknown,"Kenekoi Bujao (""From 13"")",Tanmoy Saikia,"Kenekoi Bujao (""From 13"")",spotify:track:16tSq3tqZWGgLEOwRO11IV,,,,clickrow,endplay,False,True,False,1681182506,False
2023-04-11T04:06:20Z,31k4xbqhsw7unisqoe62lohjknma,ios,441241,IN,117.99.217.2,unknown,"Kenekoi Bujao (""From 13"")",Tanmoy Saikia,"Kenekoi Bujao (""From 13"")",spotify:track:16tSq3tqZWGgLEOwRO11IV,,,,backbtn,trackdone,False,False,False,1681185170,False
2023-04-11T06:06:20Z,31k4xbqhsw7unisqoe62lohjknma,ios,53357,IN,117.99.212.2,unknown,JOUBONA,Bhaskar Opswel,JOUBONA,spotify:track:7rxz1T2sVH6uP5z0BSK09S,,,,trackdone,backbtn,False,True,False,1681186011,False
2023-04-11T06:11:47Z,31k4xbqhsw7unisqoe62lohjknma,ios,327286,IN,117.99.212.2,unknown,"Kenekoi Bujao (""From 13"")",Tanmoy Saikia,"Kenekoi Bujao (""From 13"")",spotify:track:16tSq3tqZWGgLEOwRO11IV,,,,backbtn,trackdone,False,False,False,1681193181,False
2023-04-11T06:16:31Z,31k4xbqhsw7unisqoe62lohjknma,ios,253333,IN,117.99.212.2,unknown,JOUBONA,Bhaskar Opswel,JOUBONA,spotify:track:7rxz1T2sVH6uP5z0BSK09S,,,,trackdone,trackdone,False,False,False,1681193538,False
2023-04-11T06:20:36Z,31k4xbqhsw7unisqoe62lohjknma,ios,243762,IN,117.99.212.2,unknown,Xopun Mur Tumi,Jitrz,Xopun Mur Tumi,spotify:track:6WUxp0Pqam4GZqCbswEDkG,,,,trackdone,trackdone,False,False,False,1681193792,False
2023-04-11T06:23:26Z,31k4xbqhsw7unisqoe62lohjknma,ios,165600,IN,117.99.212.2,unknown,Xarothi Huwa,Debangaraj,Xarothi Huwa,spotify:track:7xK3Sx75cp7wqlkrVOthJQ,,,,trackdone,trackdone,False,False,False,1681194036,False
2023-04-11T06:27:13Z,31k4xbqhsw7unisqoe62lohjknma,ios,196060,IN,117.99.212.2,unknown,Ik Tu Hi (No-Mabe),Rito Riba,Ik Tu Hi (No-Mabe),spotify:track:7JJ9Q8QKrfauJWlZiol1Uf,,,,trackdone,trackdone,False,False,False,1681194237,False
2023-04-11T06:32:31Z,31k4xbqhsw7unisqoe62lohjknma,ios,318079,IN,117.99.212.2,unknown,Tumi Mathu Mur Huwa,Pranjit Saikia,Tumi Mathu Mur Huwa - Single,spotify:track:0kaEfob0fbBVzMn4GLHKlq,,,,trackdone,trackdone,False,False,False,1681194434,False
2023-04-11T06:35:48Z,31k4xbqhsw7unisqoe62lohjknma,ios,195745,IN,117.99.212.2,unknown,Nayana,Sannidhya Bhuyan,Nayana,spotify:track:44wGMCmBGdtrj4TbJdi1iQ,,,,trackdone,trackdone,False,False,False,1681194752,False
2023-04-11T12:45:42Z,31k4xbqhsw7unisqoe62lohjknma,ios,5670,IN,117.99.209.95,unknown,Protyaxa,Dhruba Basumatary,Protyaxa,spotify:track:0kJ3AmtALe2dR9wmXo2LRF,,,,trackdone,endplay,False,True,False,1681194948,False
2023-04-11T13:12:45Z,31k4xbqhsw7unisqoe62lohjknma,ios,68288,IN,117.99.222.95,unknown,"Kenekoi Bujao (""From 13"")",Tanmoy Saikia,"Kenekoi Bujao (""From 13"")",spotify:track:16tSq3tqZWGgLEOwRO11IV,,,,clickrow,endplay,False,True,False,1681217143,False
2023-04-11T13:28:19Z,31k4xbqhsw7unisqoe62lohjknma,ios,460199,IN,117.99.210.95,unknown,Bairiya,Arijit Singh,Bairiya,spotify:track:5oDqm3nmB6euAtKnDH8cQD,,,,clickrow,endplay,False,True,False,1681218766,False
2023-04-11T13:28:45Z,31k4xbqhsw7unisqoe62lohjknma,ios,23910,IN,117.99.210.95,unknown,Side By Side,Aditya Rikhari,Side By Side,spotify:track:1lVfALSCpk9fyaQOI2CQFs,,,,trackdone,endplay,False,True,False,1681219700,False
2023-04-11T13:34:11Z,31k4xbqhsw7unisqoe62lohjknma,ios,327286,IN,117.99.210.95,unknown,"Kenekoi Bujao (""From 13"")",Tanmoy Saikia,"Kenekoi Bujao (""From 13"")",spotify:track:16tSq3tqZWGgLEOwRO11IV,,,,clickrow,endplay,False,True,False,1681219725,False
2023-04-11T13:34:15Z,31k4xbqhsw7unisqoe62lohjknma,ios,1820,IN,117.99.210.95,unknown,Xarothi Huwa,Debangaraj,Xarothi Huwa,spotify:track:7xK3Sx75cp7wqlkrVOthJQ,,,,trackdone,endplay,False,True,False,1681220052,False
2023-04-11T13:37:06Z,31k4xbqhsw7unisqoe62lohjknma,ios,160427,IN,117.99.221.95,unknown,Unstoppable,Sia,This Is Acting,spotify:track:2J2Z1SkXYghSajLibnQHOa,,,,clickrow,endplay,False,True,False,1681220055,False
2023-04-11T13:40:33Z,31k4xbqhsw7unisqoe62lohjknma,ios,205714,IN,117.99.221.95,unknown,Pink Blue,Tsumyoki,Pink Blue,spotify:track:3dBnKADF2MmLXM9IopV9Bt,,,,clickrow,endplay,False,True,False,1681220227,False
2023-04-11T13:40:41Z,31k4xbqhsw7unisqoe62lohjknma,ios,4899,IN,117.99.221.95,unknown,Wish You Well,Porsche Love,Genesis,spotify:track:1lCJLfGgrVHP0BzGh2FoE5,,,,trackdone,fwdbtn,False,True,False,1681220434,False
2023-04-11T13:40:43Z,31k4xbqhsw7unisqoe62lohjknma,ios,743,IN,117.99.221.95,unknown,Aziyat 2.0 - Reprise Version,Pratsofficial,Aziyat 2.0,spotify:track:3fwyItGexa88kR8j76dIqv,,,,fwdbtn,fwdbtn,False,True,False,1681220441,False
2023-04-11T13:40:44Z,31k4xbqhsw7unisqoe62lohjknma,ios,789,IN,117.99.221.95,unknown,Mera Safar,Iqlipse Nova,Mera Safar,spotify:track:2AB7fsbG0eZJjDGile69CQ,,,,fwdbtn,fwdbtn,False,True,False,1681220443,False
2023-04-11T13:40:47Z,31k4xbqhsw7unisqoe62lohjknma,ios,1834,IN,117.99.221.95,unknown,Samjho Na,Aditya Rikhari,Samjho Na,spotify:track:1d5lpW3gUyq537iuyrb9Lf,,,,fwdbtn,fwdbtn,False,True,False,1681220445,False
2023-04-11T13:43:02Z,31k4xbqhsw7unisqoe62lohjknma,ios,135418,IN,117.99.221.95,unknown,Mazaak,Anuv Jain,Mazaak,spotify:track:6BvRzfqi3sMAoQYnRpMVL0,,,,fwdbtn,fwdbtn,False,True,False,1681220447,False
2023-04-11T13:43:06Z,31k4xbqhsw7unisqoe62lohjknma,ios,3297,IN,117.99.221.95,unknown,Mood - Lofi,Yagih Mael,Mood,spotify:track:6v8mSl4GZXok3Ebe9x4Jmr,,,,fwdbtn,fwdbtn,False,True,False,1681220583,False
2023-04-11T13:43:10Z,31k4xbqhsw7unisqoe62lohjknma,ios,3924,IN,117.99.221.95,unknown,room for you,sad alex,room for you,spotify:track:2wKnd1pYGtZlBaZvpLwIDn,,,,fwdbtn,fwdbtn,False,True,False,1681220586,False
2023-04-11T13:43:13Z,31k4xbqhsw7unisqoe62lohjknma,ios,2043,IN,117.99.221.95,unknown,GLOW,bear bear & friends,GLOW,spotify:track:2U5803YfaBN6CTxrClVJmS,,,,fwdbtn,fwdbtn,False,True,False,1681220591,False
2023-04-11T13:43:20Z,31k4xbqhsw7unisqoe62lohjknma,ios,5874,IN,117.99.221.95,unknown,everything sucks,vaultboy,everything sucks,spotify:track:3z06k8YF9CqX0CGFrlekOK,,,,fwdbtn,fwdbtn,False,True,False,1681220594,False
2023-04-11T13:44:14Z,31k4xbqhsw7unisqoe62lohjknma,ios,53800,IN,117.99.221.95,unknown,Mirza,Lost Stories,Mirza,spotify:track:2RvFPkv3vIscajlP9hvcDv,,,,fwdbtn,fwdbtn,False,True,False,1681220600,False
2023-04-11T13:44:15Z,31k4xbqhsw7unisqoe62lohjknma,ios,1184,IN,117.99.221.95,unknown,Baarishein,Anuv Jain,Baarishein,spotify:track:5iCY0TXNImK4hyKfcplQsg,,,,fwdbtn,fwdbtn,False,True,False,1681220654,False
2023-04-11T13:44:17Z,31k4xbqhsw7unisqoe62lohjknma,ios,1346,IN,117.99.221.95,unknown,12 Hours,Chris James,The Weight of Nostalgia,spotify:track:4SCCczAQXPOkM26I2gWhjt,,,,fwdbtn,fwdbtn,False,True,False,1681220655,False
2023-04-11T13:44:19Z,31k4xbqhsw7unisqoe62lohjknma,ios,116,IN,117.99.221.95,unknown,Sky is the Limit,Mark Ambor,Hello World,spotify:track:1OBK4DltPHWoeilauCyckU,,,,fwdbtn,fwdbtn,False,True,False,1681220657,False
2023-04-11T13:44:24Z,31k4xbqhsw7unisqoe62lohjknma,ios,5085,IN,117.99.221.95,unknown,madly,Emily Vaughn,madly,spotify:track:77roiKUXNxJC82w6ZCi1oo,,,,fwdbtn,fwdbtn,False,True,False,1681220659,False
2023-04-11T13:44:27Z,31k4xbqhsw7unisqoe62lohjknma,ios,0,IN,117.99.221.95,unknown,Kasoor,Prateek Kuhad,Kasoor,spotify:track:08kTa3SL9sV6Iy8KLKtGql,,,,fwdbtn,fwdbtn,False,True,False,1681220665,False
2023-04-11T13:47:01Z,31k4xbqhsw7unisqoe62lohjknma,ios,154486,IN,117.99.221.95,unknown,Left and Right (Feat. Jung Kook of BTS),Charlie Puth,CHARLIE,spotify:track:5Odq8ohlgIbQKMZivbWkEo,,,,fwdbtn,trackdone,False,False,False,1681220667,False
2023-04-11T13:47:05Z,31k4xbqhsw7unisqoe62lohjknma,ios,2282,IN,117.99.221.95,unknown,Madelyne,gavn!,Madelyne,spotify:track:6Zl92xH7GCIf0s3y4oL9xu,,,,trackdone,fwdbtn,False,True,False,1681220822,False
2023-04-11T13:47:06Z,31k4xbqhsw7unisqoe62lohjknma,ios,208,IN,117.99.221.95,unknown,Gul,Anuv Jain,Gul,spotify:track:0NLkVxf0PyxsXBG3EuZcJf,,,,fwdbtn,fwdbtn,False,True,False,1681220826,False
